"lakeid","year4","daynum","sampledate","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_mean","abundance_raw","abundance","biomass","manual_chl","start.date.group","event_index","period"
"R",2018,225,2018-08-13,"Nauplii",1529.82932166302,0.172205333333333,0.304742725873886,0.143749885772727,21642.6576559636,150557.738113137,0.0458813755140042,1.62557994771362,2014-08-15,13,"during"
"R",2018,183,2018-07-02,"Cyclopoid",439.911830357143,0.413566666666667,0.236667418424107,0.247252532666667,6223.47931786157,25170.5381972841,0.00595704629549659,2.46792120749602,2014-08-15,12,"during"
"R",2018,183,2018-07-02,"Calanoid",35.0178571428572,0.758540666666667,0.682628420858825,0.168478539375,495.401338735249,2940.4417949789,0.00200722913913374,2.46792120749602,2014-08-15,12,"during"
"R",2018,183,2018-07-02,"Mesocyclops edax",83.1674107142857,1.20533866666667,3.67225567005775,0.231808059111111,1176.57817949622,5075.65692067787,0.0186391099062272,2.46792120749602,2014-08-15,12,"during"
"R",2018,183,2018-07-02,"Holopedium gibberum",70.0357142857143,0.226782666666667,0.0707674313028951,0.157585475384615,990.802677470498,6287.39847408062,0.000444943039588428,2.46792120749602,2014-08-15,12,"during"
"R",2018,183,2018-07-02,"Daphnia",177.277901785714,1.094892,2.76625576992163,0.17723005627381,2507.9692773472,14150.9252441501,0.0391450786063599,2.46792120749602,2014-08-15,12,"during"
"R",2018,183,2018-07-02,"Nauplii",987.065848214286,0.158577333333333,0.29295046596133,0.143749885772727,13964.1252355998,97141.8179606594,0.0284577408359059,2.46792120749602,2014-08-15,12,"during"
"R",2018,148,2018-05-28,"Cyclopoid",281.261663286004,0.372606666666667,0.182980583340314,0.247252532666667,3979.0385790414,16093.0144420633,0.00294470917031285,1.21737040814066,2014-08-15,11,"during"
"R",2018,148,2018-05-28,"Calanoid",11.0608519269777,0.882774615384615,0.962032701813488,0.168478539375,156.479045243201,928.777313856632,0.000893514148632569,1.21737040814066,2014-08-15,11,"during"
"R",2018,148,2018-05-28,"Mesocyclops edax",45.8235294117647,1.18578727272727,3.91917655565916,0.231808059111111,648.270330293263,2796.58236551013,0.0109603000428771,1.21737040814066,2014-08-15,11,"during"
"R",2018,148,2018-05-28,"Holopedium gibberum",44.2434077079107,0.134959333333333,0.0124565905227117,0.157585475384615,625.916180972805,3971.91542840574,4.94765240824912e-05,1.21737040814066,2014-08-15,11,"during"
"R",2018,148,2018-05-28,"Daphnia",37.9229208924949,0.95858,2.15728591847639,0.17723005627381,536.499583690976,3027.13656459103,0.00653039908409722,1.21737040814066,2014-08-15,11,"during"
"R",2018,148,2018-05-28,"Nauplii",1074.48275862069,0.168233333333333,0.301148683018358,0.143749885772727,15200.821537911,105744.929508632,0.0318449462573938,1.21737040814066,2014-08-15,11,"during"
"R",2015,229,2015-08-17,"Cyclopoid",2714.00379506641,0.3032,0.403126224224974,0.247252532666667,38395.2995159984,155287.790591658,0.0626005806894536,3.50757181790073,2014-08-15,10,"during"
"R",2015,229,2015-08-17,"Daphnia",247.628083491461,0.7706,3.7135430012617,0.17723005627381,3503.22075875899,19766.5160888214,0.0734038074809697,3.50757181790073,2014-08-15,10,"during"
"R",2015,229,2015-08-17,"Mesocyclops edax",84.1935483870968,0.813,3.18218573380279,0.231808059111111,1191.09505797806,5138.28148402354,0.0163509660347227,3.50757181790073,2014-08-15,10,"during"
"R",2015,229,2015-08-17,"Nauplii",3679.75332068311,0.141,0.799197785988298,0.143749885772727,52057.8604751585,362141.925854908,0.289423025356781,3.50757181790073,2014-08-15,10,"during"
"R",2014,146,2014-05-26,"Cyclopoid",128.743932402469,0.470249182986462,1.15789841138904,0.247252532666667,1821.35406532816,7366.37172402038,0.00852951011694433,2.50817704430986,2014-08-15,9,"during"
"R",2014,146,2014-05-26,"Nauplii",276.799454665308,0.176178673754467,0.882808405424912,0.143749885772727,3915.91124045553,27241.1433192142,0.024048710295587,2.50817704430986,2014-08-15,9,"during"
"R",2013,238,2013-08-26,"Calanoid",19.0616669329678,0.9684,3.35017071821609,0.168478539375,269.66742364028,1600.60399764064,0.00536229664435527,2.688257923,2014-08-15,8,"during"
"R",2013,238,2013-08-26,"Cyclopoid",3478.75421526662,0.493142857142857,1.32922432005423,0.247252532666667,49214.3048143511,199044.694440802,0.264575048628477,2.688257923,2014-08-15,8,"during"
"R",2013,238,2013-08-26,"Daphnia",1162.76168291104,1.3068,18.2859625456527,0.17723005627381,16449.7128420572,92815.5934038827,1.69722246463593,2.688257923,2014-08-15,8,"during"
"R",2013,238,2013-08-26,"Holopedium gibberum",31.7694448882797,0.249,13.2681446981183,0.157585475384615,449.445706067134,2852.0757066613,0.0378417531659702,2.688257923,2014-08-15,8,"during"
"R",2013,238,2013-08-26,"Mesocyclops edax",34.9463893771076,1.26709090909091,21.6844565982284,0.231808059111111,494.390276673847,2132.75706879921,0.0462476780929412,2.688257923,2014-08-15,8,"during"
"R",2013,238,2013-08-26,"Nauplii",1372.44001917368,0.1588125,0.845673533061202,0.143749885772727,19416.0545021002,135068.312560592,0.114223697087731,2.688257923,2014-08-15,8,"during"
"R",2013,196,2013-07-15,"Calanoid",157.241088247707,0.595733333333333,1.13846123692246,0.168478539375,2224.50635126858,13203.499742583,0.0150316726486465,2.681651031,2014-08-15,7,"during"
"R",2013,196,2013-07-15,"Cyclopoid",748.467580059086,0.42775,0.942752940117048,0.247252532666667,10588.6502320384,42825.2447723701,0.0403736254203842,2.681651031,2014-08-15,7,"during"
"R",2013,196,2013-07-15,"Daphnia",471.723264743121,1.2646,15.9595415272855,0.17723005627381,6673.51905380573,37654.5558587171,0.600949447918687,2.681651031,2014-08-15,7,"during"
"R",2013,196,2013-07-15,"Mesocyclops edax",16.3530731777615,1.07157142857143,8.86207880664031,0.231808059111111,231.348660531932,998.018194100149,0.00884451588657637,2.681651031,2014-08-15,7,"during"
"R",2013,196,2013-07-15,"Nauplii",329.577320967194,0.1586875,0.843428980936736,0.143749885772727,4662.56531225894,32435.2627286994,0.0273568405896823,2.681651031,2014-08-15,7,"during"
"R",2011,199,2011-07-18,"Bosmina longirostris",14.77753258,0.369490445,1.213189047,0.173873146,209.059320605203,1202.3669290783,0.00145869838883282,2.655051449,2014-08-15,4,"during"
"R",2011,199,2011-07-18,"Calanoid",103.4427338,0.856775343,2.442994825,0.168478539375,1463.41532544081,8686.06370205723,0.0212200086737461,2.655051449,2014-08-15,4,"during"
"R",2011,199,2011-07-18,"Cyclopoid",7506.986816,0.437719733,0.949776594,0.247252532666667,106202.138621519,429529.022316205,0.407956611839636,2.655051449,2014-08-15,4,"during"
"R",2011,199,2011-07-18,"Daphnia",1108.314941,0.930391312,5.744552165,0.17723005627381,15679.4490100224,88469.4692292974,0.508217480997561,2.655051449,2014-08-15,4,"during"
"R",2011,199,2011-07-18,"Holopedium gibberum",44.33259964,0.17749469,2.666539242,0.157585475384615,627.177988695109,3979.92256053021,0.0106126196877749,2.655051449,2014-08-15,4,"during"
"R",2011,199,2011-07-18,"Mesocyclops edax",132.9978027,0.863913059,2.943939046,0.231808059111111,1881.53401956139,8116.77569268429,0.023895292889317,2.655051449,2014-08-15,4,"during"
"R",2011,199,2011-07-18,"Nauplii",4521.925293,0.199031845,0.942327672,0.143749885772727,63972.1566820638,445024.052284852,0.419358479173591,2.655051449,2014-08-15,4,"during"
"R",2010,221,2010-08-09,"Bosmina longirostris",13.29485989,0.288905352,0.651130593,0.173873146,188.08379281846,1081.72996891918,0.000704347476128216,2.92541,2014-08-15,3,"during"
"R",2010,221,2010-08-09,"Calanoid",59.82686996,0.639571249,1.260435077,0.168478539375,846.377074120002,5023.64916777996,0.00633198362561172,2.92541,2014-08-15,3,"during"
"R",2010,221,2010-08-09,"Cyclopoid",3091.054932,0.320038617,0.427001542,0.247252532666667,43729.4819374562,176861.613775298,0.0755201818026606,2.92541,2014-08-15,3,"during"
"R",2010,221,2010-08-09,"Daphnia",445.3778076,0.882924557,4.981932066,0.17723005627381,6300.80707759743,35551.5718387127,0.177115515739985,2.92541,2014-08-15,3,"during"
"R",2010,221,2010-08-09,"Holopedium gibberum",86.41658783,0.167758659,2.227366275,0.157585475384615,1222.54463273595,7757.97788312731,0.0172798582990737,2.92541,2014-08-15,3,"during"
"R",2010,221,2010-08-09,"Mesocyclops edax",99.71144867,0.903593659,3.518173527,0.231808059111111,1410.62843899416,6085.32958001262,0.0214092454314704,2.92541,2014-08-15,3,"during"
"R",2010,221,2010-08-09,"Nauplii",5796.559082,0.154151097,0.835899806,0.143749885772727,82004.5360732906,570466.791208044,0.476853080100247,2.92541,2014-08-15,3,"during"
"R",2010,144,2010-05-24,"Bosmina longirostris",4268.796875,0.344274551,1.014565808,0.173873146,60391.1221076876,347328.632954554,0.352387755135073,1.59792,2014-08-15,2,"during"
"R",2010,144,2010-05-24,"Calanoid",241.6300201,0.833768785,2.297027282,0.168478539375,3418.36551984969,20289.6198680895,0.0466058103784107,1.59792,2014-08-15,2,"during"
"R",2010,144,2010-05-24,"Cyclopoid",35479.33984,0.547245085,1.679678136,0.247252532666667,501929.983393175,2030029.6946598,3.40979649355082,1.59792,2014-08-15,2,"during"
"R",2010,144,2010-05-24,"Daphnia",1449.780151,0.724634707,2.910781839,0.17723005627381,20510.1935491702,115726.38400274,0.336854256848317,1.59792,2014-08-15,2,"during"
"R",2010,144,2010-05-24,"Mesocyclops edax",201.3583527,1.369989514,18.34466223,0.231808059111111,2848.63797022634,12288.7788334439,0.225433496918702,1.59792,2014-08-15,2,"during"
"R",2010,144,2010-05-24,"Nauplii",14014.54102,0.188566893,0.918756774,0.143749885772727,198265.198088634,1379237.25659231,1.26718357244736,1.59792,2014-08-15,2,"during"
"R",2009,173,2009-06-22,"Bosmina longirostris",6516.121582,0.276474804,0.582581228,0.173873146,92184.2630722739,530181.141786403,0.308873580644365,4.05017,2014-08-15,1,"during"
"R",2009,173,2009-06-22,"Cyclopoid",28265.87305,0.446523756,0.999311626,0.247252532666667,399880.303708043,1617295.0763952,1.61618177251428,4.05017,2014-08-15,1,"during"
"R",2009,173,2009-06-22,"Daphnia",2519.484619,0.993339062,6.864214681,0.17723005627381,35643.41610292,201113.83391908,1.38048853133954,4.05017,2014-08-15,1,"during"
"R",2009,173,2009-06-22,"Epischura lacustris",32.94052887,1.65858829,10.89501434,0.092263018,466.013155353048,5050.92035199897,0.0550298496652267,4.05017,2014-08-15,1,"during"
"R",2009,173,2009-06-22,"Holopedium gibberum",1697.135376,0.227561146,5.89100843,0.157585475384615,24009.5541499131,152358.928329616,0.897547731175535,4.05017,2014-08-15,1,"during"
"R",2009,173,2009-06-22,"Mesocyclops edax",112.022995,1.132133603,8.60759247,0.231808059111111,1584.80119059633,6836.69582789049,0.0588474915278306,4.05017,2014-08-15,1,"during"
"R",2009,173,2009-06-22,"Nauplii",4903.702148,0.130284145,0.772487402,0.143749885772727,69373.1943381818,482596.518009502,0.372799730411406,4.05017,2014-08-15,1,"during"
"T",2015,231,2015-08-19,"Alona",3.05091284167096,0.235,0.38619973190245,0.163902146712121,43.1615875283977,263.337536415597,0.000101700885963555,33.2113578162622,2014-08-15,34,"after"
"T",2015,231,2015-08-19,"Bosmina longirostris",390.516843733883,0.2298125,0.388339977346078,0.0827637966666667,5524.68320363491,66752.4138106631,0.0259226308670289,33.2113578162622,2014-08-15,34,"after"
"T",2015,231,2015-08-19,"Cyclopoid",4750.27129448169,0.3043125,0.43047254837697,0.1414484125,67202.5917817153,475103.188462545,0.204518880279496,33.2113578162622,2014-08-15,34,"after"
"T",2015,231,2015-08-19,"Diaphanosoma birgei",115.934687983497,0.433285714285714,0.459109118559332,0.0986319874,1640.14032607912,16628.8885514145,0.00763447436546128,33.2113578162622,2014-08-15,34,"after"
"T",2015,231,2015-08-19,"Mesocyclops edax",21.3563898916968,0.752666666666667,1.84113849835265,0.182725419,302.131112698785,1653.47062467967,0.00304426842299295,33.2113578162622,2014-08-15,34,"after"
"T",2015,231,2015-08-19,"Nauplii",3773.97918514698,0.129933333333333,0.76817926902231,0.11984711325,53390.883772628,445491.612812193,0.34221742148564,33.2113578162622,2014-08-15,34,"after"
"T",2015,217,2015-08-05,"Bosmina longirostris",13897.8019789257,0.2434,0.436083210685847,0.0827637966666667,196613.678494076,2375600.0378516,1.03595929181175,8.20542210907625,2014-08-15,33,"after"
"T",2015,217,2015-08-05,"Chydorus",9.82176818298638,0.214,0.304776526703894,0.163902146712121,138.949596108888,847.759464389076,0.000258377185036856,8.20542210907625,2014-08-15,33,"after"
"T",2015,217,2015-08-05,"Cyclopoid",4488.54805962478,0.3014,0.409266456377174,0.1414484125,63499.9654217617,448926.67439277,0.183730629201918,8.20542210907625,2014-08-15,33,"after"
"T",2015,217,2015-08-05,"Diaphanosoma birgei",991.998586481624,0.382882352941176,0.345294034541611,0.0986319874,14033.9092069976,142285.576687038,0.0491303608313471,8.20542210907625,2014-08-15,33,"after"
"T",2015,217,2015-08-05,"Mesocyclops edax",58.9306090979183,0.984833333333333,6.84215561652972,0.182725419,833.697576653326,4562.57033759121,0.0312178162611616,8.20542210907625,2014-08-15,33,"after"
"T",2015,217,2015-08-05,"Nauplii",4076.03379593935,0.139533333333333,0.795117119765397,0.11984711325,57664.0823851884,481147.028255087,0.382568239289865,8.20542210907625,2014-08-15,33,"after"
"T",2014,155,2014-06-04,"Cyclopoid",468.231663852936,0.342266666666667,0.585946631935945,0.1414484125,6624.12300571889,46830.6634810687,0.0274402695380579,8.72868017399268,2014-08-15,32,"after"
"T",2014,155,2014-06-04,"Daphnia",1.49118364284374,2.35,71.4151257813086,0.14,21.0959331392321,150.6852367088,0.0107612051329452,8.72868017399268,2014-08-15,32,"after"
"T",2014,155,2014-06-04,"Diaphanosoma birgei",4.47355092853123,0.371333333333333,0.39656846033423,0.0986319874,63.2877994176963,641.655928122323,0.000254460503479801,8.72868017399268,2014-08-15,32,"after"
"T",2014,155,2014-06-04,"Nauplii",653.13843556556,0.161333333333333,0.850259867175079,0.11984711325,9240.01871498367,77098.3836357332,0.0655536614295318,8.72868017399268,2014-08-15,32,"after"
"T",2013,205,2013-07-24,"Bosmina longirostris",2923.84509534106,0.218904761904762,0.334730344729435,0.0827637966666667,41363.9466452021,499783.09733417,0.167292568460611,13.50649676,2014-08-15,30,"after"
"T",2013,205,2013-07-24,"Cyclopoid",402.59484961667,0.3822,0.809106766512979,0.1414484125,5695.55203376278,40265.9311129616,0.0325794373234427,13.50649676,2014-08-15,30,"after"
"T",2013,205,2013-07-24,"Daphnia",35.2270493414586,0.956538461538462,8.49240095498307,0.14,498.360802954243,3559.72002110173,0.0302305697066767,13.50649676,2014-08-15,30,"after"
"T",2013,205,2013-07-24,"Diaphanosoma birgei",301.946137212502,0.4504,0.511077546590385,0.0986319874,4271.66402532208,43309.1143950941,0.022134315930047,13.50649676,2014-08-15,30,"after"
"T",2013,205,2013-07-24,"Nauplii",782.543738942402,0.149066666666667,0.819838012672149,0.11984711325,11070.7292656264,92373.7665882111,0.0757315252227199,13.50649676,2014-08-15,30,"after"
"T",2013,191,2013-07-10,"Bosmina longirostris",983.394464739025,0.224789473684211,0.357356743664801,0.0827637966666667,13912.1857842155,168095.065046945,0.0600699050712993,10.93118795,2014-08-15,29,"after"
"T",2013,191,2013-07-10,"Cyclopoid",613.796545105566,0.374,0.696358980916911,0.1414484125,8683.44481833585,61389.4823198235,0.042749117347249,10.93118795,2014-08-15,29,"after"
"T",2013,191,2013-07-10,"Diaphanosoma birgei",65.9996285059748,0.373555555555556,0.314843844025754,0.0986319874,933.70374390708,9466.54091152461,0.00298048213021147,10.93118795,2014-08-15,29,"after"
"T",2013,191,2013-07-10,"Nauplii",791.995542071698,0.148277777777778,0.816341052308037,0.11984711325,11204.444926885,93489.4852537048,0.0763193047717461,10.93118795,2014-08-15,29,"after"
"L",2019,225,2019-08-13,"Cyclopoid",402.06552094522,0.452091333333333,0.294686180882429,0.221882997777778,5688.06356491109,25635.4187651992,0.0075544036512383,8.27956251586026,2014-08-15,28,"after"
"L",2019,225,2019-08-13,"Calanoid",14.1697099892589,0.777161428571429,0.713585391423804,0.119340016222222,200.460389952814,1679.74160133796,0.0011986390680816,8.27956251586026,2014-08-15,28,"after"
"L",2019,225,2019-08-13,"Mesocyclops edax",31.8818474758324,1.196606,3.48149688406446,0.169252581333333,451.035877393831,2664.86852868461,0.0092777314790569,8.27956251586026,2014-08-15,28,"after"
"L",2019,225,2019-08-13,"Holopedium gibberum",17.7121374865736,0.335676153846154,0.214644279452706,0.181128487363636,250.575487441017,1383.41290808639,0.000296941666841776,8.27956251586026,2014-08-15,28,"after"
"L",2019,225,2019-08-13,"Daphnia",533.135338345865,1.18793,3.34101401166333,0.1437983365,7542.32217197462,52450.6914026409,0.175238494897653,8.27956251586026,2014-08-15,28,"after"
"L",2019,225,2019-08-13,"Nauplii",798.817400644469,0.153641333333333,0.287692115361377,0.184969965304348,11300.9544835899,61096.1593953666,0.0175768833369089,8.27956251586026,2014-08-15,28,"after"
"L",2019,204,2019-07-23,"Cyclopoid",265.066666666666,0.456335333333333,0.317447477954272,0.221882997777778,3749.92624434593,16900.4668311791,0.00536501057180765,3.99940893033471,2014-08-15,27,"after"
"L",2019,204,2019-07-23,"Calanoid",20.5333333333333,0.809205,0.783940786063378,0.119340016222222,290.487244280318,2434.11433545815,0.0019082015055072,3.99940893033471,2014-08-15,27,"after"
"L",2019,204,2019-07-23,"Mesocyclops edax",69.0666666666666,1.21121133333333,3.9499605655699,0.169252581333333,977.093458033798,5772.98999126914,0.0228030828109428,3.99940893033471,2014-08-15,27,"after"
"L",2019,204,2019-07-23,"Holopedium gibberum",259.466666666667,0.317109333333333,0.178543976481678,0.181128487363636,3670.7024504513,20265.7378962258,0.00361832543032759,3.99940893033471,2014-08-15,27,"after"
"L",2019,204,2019-07-23,"Daphnia",134.4,1.23593933333333,4.41824112527168,0.1437983365,1901.37105347118,13222.4829559915,0.0584201179743654,3.99940893033471,2014-08-15,27,"after"
"L",2019,204,2019-07-23,"Nauplii",912.799999999999,0.181827333333333,0.312230508173943,0.184969965304348,12913.4784048251,69813.9202414691,0.021798035794609,3.99940893033471,2014-08-15,27,"after"
"L",2018,233,2018-08-21,"Cyclopoid",2132.08524590164,0.377772666666667,0.181169108847073,0.221882997777778,30162.8360869818,135940.276583025,0.0246281787649712,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Calanoid",17.572131147541,0.833866,0.835708979285193,0.119340016222222,248.594802914685,2083.08001610942,0.00174084867403219,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Mesocyclops edax",44.9065573770492,1.316836,5.11872292642367,0.169252581333333,635.297829670862,3753.54883610124,0.0192133764828023,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Holopedium gibberum",388.539344262295,0.213086666666667,0.0606832908983088,0.181128487363636,5496.70730889137,30347.0060888661,0.00184155619838341,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Daphnia",228.437704918033,1.007284,2.82351713457687,0.1437983365,3231.73243789091,22474.0599686347,0.0634558934049481,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Nauplii",1856.78852459016,0.151354666666667,0.285920273367635,0.184969965304348,26268.1841746517,142013.240535728,0.0406044645557992,NA,2014-08-15,26,"after"
"L",2018,198,2018-07-17,"Cyclopoid",207.089147286822,0.420840666666667,0.251138973406818,0.221882997777778,2929.71212901184,13203.8604055009,0.00331600394724442,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Calanoid",84.0658914728683,0.830371333333333,0.824752041452705,0.119340016222222,1189.28908207412,9965.55153687553,0.00821910897424023,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Mesocyclops edax",20.5038759689923,1.19882416666667,3.83319395592132,0.169252581333333,290.070507822955,1713.83210547128,0.00656945086815641,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Holopedium gibberum",65.6124031007752,0.284878666666667,0.130947433256204,0.181128487363636,928.225625033456,5124.68048811084,0.000671063756176267,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Daphnia",211.18992248062,1.00420733333333,2.0945353280967,0.1437983365,2987.72623057644,20777.1960600979,0.0435185711666666,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Nauplii",647.922480620155,0.173028666666667,0.303578594806349,0.184969965304348,9166.22804720538,49555.2239095863,0.0150439052397862,3.756577612387,2014-08-15,25,"after"
"L",2018,156,2018-06-05,"Cyclopoid",126.237596471885,0.423765333333333,0.238044876149175,0.221882997777778,1785.89666511472,8048.82159967634,0.00191598074084176,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Calanoid",75.7425578831312,0.793147333333333,0.740609411257445,0.119340016222222,1071.53799906883,8978.86587407134,0.00664983256875554,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Mesocyclops edax",31.0738699007718,1.034045,2.57906617411314,0.169252581333333,439.605332951315,2597.3331070534,0.0066986939593056,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Holopedium gibberum",868.126240352811,0.194765333333333,0.0408460485113657,0.181128487363636,12281.4739893274,67805.3141617138,0.00276957915157775,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Daphnia",64.0898566703418,1.020636,2.23485496238816,0.1437983365,906.685999212087,6305.26069550246,0.0140913431544947,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Nauplii",623.419514884234,0.148964666666667,0.284874762891179,0.184969965304348,8819.58199233575,47681.1571966513,0.0135831583507731,2.4798454105888,2014-08-15,24,"after"
"L",2015,237,2015-08-25,"Calanoid",54.5173372396917,0.803,2.17877047678877,0.119340016222222,771.262551635982,6462.73208309122,0.0140808098620347,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Cyclopoid",2050.24128976412,0.319411764705882,0.476728748901103,0.221882997777778,29004.9809597389,130721.962702109,0.0623189177328733,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Daphnia",358.256787575117,1.1488,11.9605682388246,0.1437983365,5068.2967678936,35245.8650861625,0.421560574499452,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Holopedium gibberum",85.6701013766584,0.188266666666667,4.29708087259537,0.181128487363636,1211.98400971369,6691.29427046166,0.0287530326225078,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Mesocyclops edax",5.84114327568126,1.03133333333333,8.24620279599301,0.169252581333333,82.6352733895696,488.236414113083,0.00402609648316491,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Nauplii",1882.79518252792,0.1290625,0.764874179609161,0.184969965304348,26636.1031225712,144002.314531142,0.110143652188828,3.38057541552255,2014-08-15,23,"after"
"L",2014,154,2014-06-03,"Calanoid",52.258883248731,0.561466666666667,1.05863409065031,0.119340016222222,739.311963510914,6195.00471773229,0.0065582431859309,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Cyclopoid",160.260575296108,0.4114,0.870997378796678,0.221882997777778,2267.2233547668,10218.1031330642,0.00889994104517308,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Holopedium gibberum",432.006768189509,0.1518,1.95284505934037,0.181128487363636,6111.64556502355,33742.0449647642,0.0658929858014804,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Mesocyclops edax",66.1945854483926,0.5146,0.492242201835103,0.169252581333333,936.461820447158,5532.92489290222,0.00272353913187044,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Nauplii",857.045685279188,0.174,0.876924405274131,0.184969965304348,12124.716201579,65549.6484611926,0.0574820864927596,1.92260538940226,2014-08-15,22,"after"
"L",2013,204,2013-07-23,"Calanoid",113.491590762015,0.842,2.40717219201376,0.119340016222222,1605.57757058997,13453.8072091446,0.0323856305905672,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Cyclopoid",399.68777616188,0.5412,2.02679597845451,0.221882997777778,5654.42535729513,25483.8154068848,0.0516504945823513,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Daphnia",772.23625888067,1.23986666666667,14.2556717166567,0.1437983365,10924.9082520579,75973.8152607759,1.08305776941954,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Holopedium gibberum",93.753922803404,0.349266666666667,24.2109009261416,0.181128487363636,1326.34668874824,7322.68406838427,0.177288778493087,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Mesocyclops edax",76.4834633396191,1.21746666666667,13.6404405889023,0.169252581333333,1082.01966713672,6392.92859590571,0.0872023627015464,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Nauplii",944.94085351852,0.145933333333333,0.809212750654803,0.184969965304348,13368.1784681731,72272.157515828,0.0584835513791404,3.62046157,2014-08-15,20,"after"
"L",2011,207,2011-07-26,"Calanoid",38.14965439,0.916177511,2.843257273,0.119340016222222,539.70720652586,4522.43282354575,0.0128584400172004,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Cyclopoid",434.3191223,0.401044577,0.759623842,0.221882997777778,6144.35868385586,27691.8860182771,0.0210354168494298,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Daphnia",149.6640167,1.025376797,7.483223231,0.1437983365,2117.31271651493,14724.180877537,0.110184332400231,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Holopedium gibberum",184.8790894,0.266547769,9.755939155,0.181128487363636,2615.5040846523,14440.0481819372,0.140876231458247,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Mesocyclops edax",93.90683746,0.958557963,4.447105462,0.169252581333333,1328.5099886121,7849.27460571889,0.0349065519718304,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Nauplii",1490.771118,0.156649679,0.842227077,0.184969965304348,21090.0971065183,114019.035857075,0.0960299192922623,2.09341,2014-08-15,19,"after"
"L",2010,229,2010-08-17,"Calanoid",64.95652008,0.815475643,2.184535535,0.119340016222222,918.946778380441,7700.24009942546,0.0168214481252269,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Cyclopoid",2468.3479,0.311089337,0.397176441,0.221882997777778,34919.9795160444,157380.150195274,0.0625076879386045,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Daphnia",288.6956482,1.180050135,10.96616732,0.1437983365,4084.20795201323,28402.3310103676,0.311464714137716,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Holopedium gibberum",281.4782715,0.215917215,4.982221773,0.181128487363636,3982.10295841667,21984.9622573292,0.109533957637049,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Mesocyclops edax",144.3478241,0.779372573,1.956412047,0.169252581333333,2042.10397600661,12065.4229313337,0.0236049387750112,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Nauplii",4597.478027,0.178936824,0.89644455,0.184969965304348,65041.0092225266,351630.109869506,0.31521689560842,4.36289,2014-08-15,18,"after"
"L",2010,159,2010-06-08,"Calanoid",800.6237183,0.736529946,1.734883206,0.119340016222222,11326.5086510274,94909.5618517126,0.164657004945355,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Cyclopoid",1328.307495,0.413326859,0.820437284,0.221882997777778,18791.7070022456,84691.9646410494,0.0694844454467266,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Daphnia",61.86637878,1.064826608,8.292475815,0.1437983365,875.230221691781,6086.51145065076,0.050472249002242,6.60234,2014-08-15,17,"after"
