"sampledate","depth","wtemp","flag_wtemp"
2003-11-30,4,3.645,""
2003-11-30,5,3.615,""
2003-11-30,6,3.719,""
2003-11-30,7,3.775,""
2003-12-01,0,-2.489,""
2003-12-01,1,3.488,""
2003-12-01,1.5,3.485,""
2003-12-01,2,3.468,""
2003-12-01,2.5,3.42,""
2003-12-01,3,3.64,""
2003-12-01,4,3.65,""
2003-12-01,5,3.62,""
2003-12-01,6,3.726,""
2003-12-01,7,3.795,""
2003-12-02,0,-2.986,""
2003-12-02,1,3.492,""
2003-12-02,1.5,3.488,""
2003-12-02,2,3.473,""
2003-12-02,2.5,3.421,""
2003-12-02,3,3.64,""
2003-12-02,4,3.653,""
2003-12-02,5,3.634,""
2003-12-02,6,3.755,""
2003-12-02,7,3.818,""
2003-12-03,0,-2.85,""
2003-12-03,1,3.477,""
2003-12-03,1.5,3.481,""
2003-12-03,2,3.465,""
2003-12-03,2.5,3.42,""
2003-12-03,3,3.64,""
2003-12-03,4,3.643,""
2003-12-03,5,3.634,""
2003-12-03,6,3.766,""
2003-12-03,7,3.819,""
2003-12-04,0,-1.888,""
2003-12-04,1,3.445,""
2003-12-04,1.5,3.48,""
2003-12-04,2,3.466,""
2003-12-04,2.5,3.42,""
2003-12-04,3,3.64,""
2003-12-04,4,3.647,""
2003-12-04,5,3.644,""
2003-12-04,6,3.77,""
2003-12-04,7,3.82,""
2003-12-05,0,-1.211,""
2003-12-05,1,3.467,""
2003-12-05,1.5,3.485,""
2003-12-05,2,3.466,""
2003-12-05,2.5,3.42,""
2003-12-05,3,3.64,""
2003-12-05,4,3.647,""
2003-12-05,5,3.634,""
2003-12-05,6,3.766,""
2003-12-05,7,3.82,""
2003-12-06,0,-2.492,""
2003-12-06,1,3.463,""
2003-12-06,1.5,3.477,""
2003-12-06,2,3.465,""
2003-12-06,2.5,3.42,""
2003-12-06,3,3.64,""
2003-12-06,4,3.635,""
2003-12-06,5,3.615,""
2003-12-06,6,3.766,""
2003-12-06,7,3.82,""
2003-12-07,0,-1.726,""
2003-12-07,1,3.453,""
2003-12-07,1.5,3.475,""
2003-12-07,2,3.462,""
2003-12-07,2.5,3.42,""
2003-12-07,3,3.64,""
2003-12-07,4,3.63,""
2003-12-07,5,3.602,""
2003-12-07,6,3.77,""
2003-12-07,7,3.82,""
2003-12-08,0,-0.629,""
2003-12-08,1,3.43,""
2003-12-08,1.5,3.473,""
2003-12-08,2,3.462,""
2003-12-08,2.5,3.419,""
2003-12-08,3,3.639,""
2003-12-08,4,3.626,""
2003-12-08,5,3.582,""
2003-12-08,6,3.77,""
2003-12-08,7,3.82,""
2003-12-09,0,-0.28,""
2003-12-09,1,3.396,""
2003-12-09,1.5,3.47,""
2003-12-09,2,3.459,""
2003-12-09,2.5,3.419,""
2003-12-09,3,3.638,""
2003-12-09,4,3.623,""
2003-12-09,5,3.552,""
2003-12-09,6,3.771,""
2003-12-09,7,3.824,""
2003-12-10,0,-0.279,""
2003-12-10,1,3.391,""
2003-12-10,1.5,3.469,""
2003-12-10,2,3.459,""
2003-12-10,2.5,3.416,""
2003-12-10,3,3.634,""
2003-12-10,4,3.621,""
2003-12-10,5,3.55,""
2003-12-10,6,3.774,""
2003-12-10,7,3.853,""
2003-12-11,0,-0.278,""
2003-12-11,1,3.35,""
2003-12-11,1.5,3.469,""
2003-12-11,2,3.458,""
2003-12-11,2.5,3.413,""
2003-12-11,3,3.635,""
2003-12-11,4,3.621,""
2003-12-11,5,3.551,""
2003-12-11,6,3.781,""
2003-12-11,7,3.859,""
2003-12-12,0,-0.278,""
2003-12-12,1,3.316,""
2003-12-12,1.5,3.47,""
2003-12-12,2,3.459,""
2003-12-12,2.5,3.415,""
2003-12-12,3,3.636,""
2003-12-12,4,3.622,""
2003-12-12,5,3.552,""
2003-12-12,6,3.783,""
2003-12-12,7,3.862,""
2003-12-13,0,-0.278,""
2003-12-13,1,3.271,""
2003-12-13,1.5,3.47,""
2003-12-13,2,3.46,""
2003-12-13,2.5,3.414,""
2003-12-13,3,3.635,""
2003-12-13,4,3.622,""
2003-12-13,5,3.557,""
2003-12-13,6,3.801,""
2003-12-13,7,3.865,""
2003-12-14,0,-0.342,""
2003-12-14,1,3.223,""
2003-12-14,1.5,3.469,""
2003-12-14,2,3.458,""
2003-12-14,2.5,3.414,""
2003-12-14,3,3.634,""
2003-12-14,4,3.62,""
2003-12-14,5,3.563,""
2003-12-14,6,3.826,""
2003-12-14,7,3.871,""
2003-12-15,0,-0.515,""
2003-12-15,1,3.175,""
2003-12-15,1.5,3.467,""
2003-12-15,2,3.458,""
2003-12-15,2.5,3.409,""
2003-12-15,3,3.633,""
2003-12-15,4,3.62,""
2003-12-15,5,3.569,""
2003-12-15,6,3.832,""
2003-12-15,7,3.876,""
2003-12-16,0,-0.57,""
2003-12-16,1,3.156,""
2003-12-16,1.5,3.466,""
2003-12-16,2,3.458,""
2003-12-16,2.5,3.41,""
2003-12-16,3,3.633,""
2003-12-16,4,3.621,""
2003-12-16,5,3.595,""
2003-12-16,6,3.838,""
2003-12-16,7,3.877,""
2003-12-17,0,-0.896,""
2003-12-17,1,3.099,""
2003-12-17,1.5,3.445,""
2003-12-17,2,3.458,""
2003-12-17,2.5,3.409,""
2003-12-17,3,3.633,""
2003-12-17,4,3.62,""
2003-12-17,5,3.601,""
2003-12-17,6,3.833,""
2003-12-17,7,3.879,""
2003-12-18,0,-1.071,""
2003-12-18,1,3.065,""
2003-12-18,1.5,3.421,""
2003-12-18,2,3.456,""
2003-12-18,2.5,3.407,""
2003-12-18,3,3.633,""
2003-12-18,4,3.621,""
2003-12-18,5,3.613,""
2003-12-18,6,3.833,""
2003-12-18,7,3.88,""
2003-12-19,0,-1.366,""
2003-12-19,1,3.027,""
2003-12-19,1.5,3.41,""
2003-12-19,2,3.454,""
2003-12-19,2.5,3.405,""
2003-12-19,3,3.63,""
2003-12-19,4,3.62,""
2003-12-19,5,3.622,""
2003-12-19,6,3.833,""
2003-12-19,7,3.881,""
2003-12-20,0,-1.553,""
2003-12-20,1,2.975,""
2003-12-20,1.5,3.404,""
2003-12-20,2,3.451,""
2003-12-20,2.5,3.405,""
2003-12-20,3,3.628,""
2003-12-20,4,3.62,""
2003-12-20,5,3.62,""
2003-12-20,6,3.831,""
2003-12-20,7,3.884,""
2003-12-21,0,-1.125,""
2003-12-21,1,2.936,""
2003-12-21,1.5,3.381,""
2003-12-21,2,3.441,""
2003-12-21,2.5,3.399,""
2003-12-21,3,3.622,""
2003-12-21,4,3.62,""
2003-12-21,5,3.636,""
2003-12-21,6,3.83,""
2003-12-21,7,3.887,""
2003-12-22,0,-0.859,""
2003-12-22,1,2.893,""
2003-12-22,1.5,3.358,""
2003-12-22,2,3.44,""
2003-12-22,2.5,3.4,""
2003-12-22,3,3.623,""
2003-12-22,4,3.62,""
2003-12-22,5,3.649,""
2003-12-22,6,3.83,""
2003-12-22,7,3.894,""
2003-12-23,0,-1.091,""
2003-12-23,1,2.848,""
2003-12-23,1.5,3.35,""
2003-12-23,2,3.43,""
2003-12-23,2.5,3.398,""
2003-12-23,3,3.621,""
2003-12-23,4,3.62,""
2003-12-23,5,3.66,""
2003-12-23,6,3.83,""
2003-12-23,7,3.895,""
2003-12-24,0,-1.918,""
2003-12-24,1,2.824,""
2003-12-24,1.5,3.342,""
2003-12-24,2,3.422,""
2003-12-24,2.5,3.395,""
2003-12-24,3,3.621,""
2003-12-24,4,3.62,""
2003-12-24,5,3.664,""
2003-12-24,6,3.83,""
2003-12-24,7,3.907,""
2003-12-25,0,-2.36,""
2003-12-25,1,2.784,""
2003-12-25,1.5,3.317,""
2003-12-25,2,3.416,""
2003-12-25,2.5,3.399,""
2003-12-25,3,3.624,""
2003-12-25,4,3.621,""
2003-12-25,5,3.666,""
2003-12-25,6,3.83,""
2003-12-25,7,3.92,""
2003-12-26,0,-1.884,""
2003-12-26,1,2.747,""
2003-12-26,1.5,3.288,""
2003-12-26,2,3.408,""
2003-12-26,2.5,3.393,""
2003-12-26,3,3.621,""
2003-12-26,4,3.621,""
2003-12-26,5,3.668,""
2003-12-26,6,3.826,""
2003-12-26,7,3.928,""
2003-12-27,0,-0.473,""
2003-12-27,1,2.719,""
2003-12-27,1.5,3.278,""
2003-12-27,2,3.394,""
2003-12-27,2.5,3.387,""
2003-12-27,3,3.618,""
2003-12-27,4,3.621,""
2003-12-27,5,3.668,""
2003-12-27,6,3.813,""
2003-12-27,7,3.946,""
2003-12-28,0,-0.29,""
2003-12-28,1,2.678,""
2003-12-28,1.5,3.265,""
2003-12-28,2,3.392,""
2003-12-28,2.5,3.379,""
2003-12-28,3,3.614,""
2003-12-28,4,3.623,""
2003-12-28,5,3.667,""
2003-12-28,6,3.825,""
2003-12-28,7,3.95,""
2003-12-29,0,-0.67,""
2003-12-29,1,2.645,""
2003-12-29,1.5,3.235,""
2003-12-29,2,3.39,""
2003-12-29,2.5,3.384,""
2003-12-29,3,3.619,""
2003-12-29,4,3.63,""
2003-12-29,5,3.668,""
2003-12-29,6,3.829,""
2003-12-29,7,3.95,""
2003-12-30,0,-1.295,""
2003-12-30,1,2.601,""
2003-12-30,1.5,3.217,""
2003-12-30,2,3.388,""
2003-12-30,2.5,3.375,""
2003-12-30,3,3.616,""
2003-12-30,4,3.634,""
2003-12-30,5,3.669,""
2003-12-30,6,3.83,""
2003-12-30,7,3.948,""
2003-12-31,0,-2.433,""
2003-12-31,1,2.57,""
2003-12-31,1.5,3.194,""
2003-12-31,2,3.386,""
2003-12-31,2.5,3.38,""
2003-12-31,3,3.621,""
2003-12-31,4,3.645,""
2003-12-31,5,3.67,""
2003-12-31,6,3.83,""
2003-12-31,7,3.944,""
2004-01-01,0,-2.27,""
2004-01-01,1,2.54,""
2004-01-01,1.5,3.17,""
2004-01-01,2,3.38,""
2004-01-01,2.5,3.37,""
2004-01-01,3,3.62,""
2004-01-01,4,3.66,""
2004-01-01,5,3.67,""
2004-01-01,6,3.83,""
2004-01-01,7,3.95,""
2004-01-02,0,-0.6,""
2004-01-02,1,2.53,""
2004-01-02,1.5,3.16,""
2004-01-02,2,3.36,""
2004-01-02,2.5,3.37,""
2004-01-02,3,3.62,""
2004-01-02,4,3.67,""
2004-01-02,5,3.67,""
2004-01-02,6,3.83,""
2004-01-02,7,3.95,""
2004-01-03,0,-2.38,""
2004-01-03,1,2.48,""
2004-01-03,1.5,3.15,""
2004-01-03,2,3.35,""
2004-01-03,2.5,3.37,""
2004-01-03,3,3.62,""
2004-01-03,4,3.67,""
2004-01-03,5,3.67,""
2004-01-03,6,3.84,""
2004-01-03,7,3.95,""
2004-01-04,0,-3.31,""
2004-01-04,1,2.46,""
2004-01-04,1.5,3.11,""
2004-01-04,2,3.34,""
2004-01-04,2.5,3.37,""
2004-01-04,3,3.62,""
2004-01-04,4,3.68,""
2004-01-04,5,3.67,""
2004-01-04,6,3.84,""
2004-01-04,7,3.95,""
2004-01-05,0,-4.48,""
2004-01-05,1,2.43,""
2004-01-05,1.5,3.09,""
2004-01-05,2,3.33,""
2004-01-05,2.5,3.36,""
2004-01-05,3,3.61,""
2004-01-05,4,3.67,""
2004-01-05,5,3.67,""
2004-01-05,6,3.83,""
2004-01-05,7,3.94,""
2004-01-06,0,-6.03,""
2004-01-06,1,2.4,""
2004-01-06,1.5,3.08,""
2004-01-06,2,3.32,""
2004-01-06,2.5,3.36,""
2004-01-06,3,3.6,""
2004-01-06,4,3.66,""
2004-01-06,5,3.67,""
2004-01-06,6,3.83,""
2004-01-06,7,3.94,""
2004-01-07,0,-5.16,""
2004-01-07,1,2.39,""
2004-01-07,1.5,3.06,""
2004-01-07,2,3.3,""
2004-01-07,2.5,3.36,""
2004-01-07,3,3.6,""
2004-01-07,4,3.65,""
2004-01-07,5,3.67,""
2004-01-07,6,3.83,""
2004-01-07,7,3.94,""
2004-01-08,0,-4.48,""
2004-01-08,1,2.35,""
2004-01-08,1.5,3.04,""
2004-01-08,2,3.29,""
2004-01-08,2.5,3.35,""
2004-01-08,3,3.58,""
2004-01-08,4,3.63,""
2004-01-08,5,3.67,""
2004-01-08,6,3.81,""
2004-01-08,7,3.95,""
2004-01-09,0,-4.08,""
2004-01-09,1,2.34,""
2004-01-09,1.5,3.03,""
2004-01-09,2,3.27,""
2004-01-09,2.5,3.34,""
2004-01-09,3,3.58,""
2004-01-09,4,3.63,""
2004-01-09,5,3.66,""
2004-01-09,6,3.8,""
2004-01-09,7,3.95,""
2004-01-10,0,-3.06,""
2004-01-10,1,2.34,""
2004-01-10,1.5,3.03,""
2004-01-10,2,3.28,""
2004-01-10,2.5,3.35,""
2004-01-10,3,3.58,""
2004-01-10,4,3.63,""
2004-01-10,5,3.66,""
2004-01-10,6,3.78,""
2004-01-10,7,3.94,""
2004-01-11,0,-1.58,""
2004-01-11,1,2.33,""
2004-01-11,1.5,3.03,""
2004-01-11,2,3.27,""
2004-01-11,2.5,3.35,""
2004-01-11,3,3.58,""
2004-01-11,4,3.63,""
2004-01-11,5,3.66,""
2004-01-11,6,3.79,""
2004-01-11,7,3.88,""
2004-01-12,0,-1.49,""
2004-01-12,1,2.31,""
2004-01-12,1.5,3.02,""
2004-01-12,2,3.28,""
2004-01-12,2.5,3.35,""
2004-01-12,3,3.58,""
2004-01-12,4,3.62,""
2004-01-12,5,3.66,""
2004-01-12,6,3.8,""
2004-01-12,7,3.88,""
2004-01-13,0,-2.19,""
2004-01-13,1,2.28,""
2004-01-13,1.5,3,""
2004-01-13,2,3.27,""
2004-01-13,2.5,3.35,""
2004-01-13,3,3.58,""
2004-01-13,4,3.64,""
2004-01-13,5,3.67,""
2004-01-13,6,3.8,""
2004-01-13,7,3.88,""
2004-01-14,0,-1.93,""
2004-01-14,1,2.27,""
2004-01-14,1.5,2.98,""
2004-01-14,2,3.27,""
2004-01-14,2.5,3.35,""
2004-01-14,3,3.58,""
2004-01-14,4,3.66,""
2004-01-14,5,3.67,""
2004-01-14,6,3.81,""
2004-01-14,7,3.88,""
2004-01-15,0,-1.32,""
2004-01-15,1,2.25,""
2004-01-15,1.5,2.97,""
2004-01-15,2,3.27,""
2004-01-15,2.5,3.34,""
2004-01-15,3,3.59,""
2004-01-15,4,3.66,""
2004-01-15,5,3.67,""
2004-01-15,6,3.8,""
2004-01-15,7,3.88,""
2004-01-16,0,-1.19,""
2004-01-16,1,2.21,""
2004-01-16,1.5,2.97,""
2004-01-16,2,3.27,""
2004-01-16,2.5,3.35,""
2004-01-16,3,3.6,""
2004-01-16,4,3.68,""
2004-01-16,5,3.68,""
2004-01-16,6,3.81,""
2004-01-16,7,3.89,""
2004-01-17,0,-1.08,""
2004-01-17,1,2.21,""
2004-01-17,1.5,2.96,""
2004-01-17,2,3.26,""
2004-01-17,2.5,3.35,""
2004-01-17,3,3.6,""
2004-01-17,4,3.69,""
2004-01-17,5,3.68,""
2004-01-17,6,3.82,""
2004-01-17,7,3.89,""
2004-01-18,0,-1.82,""
2004-01-18,1,2.17,""
2004-01-18,1.5,2.93,""
2004-01-18,2,3.26,""
2004-01-18,2.5,3.35,""
2004-01-18,3,3.62,""
2004-01-18,4,3.69,""
2004-01-18,5,3.68,""
2004-01-18,6,3.81,""
2004-01-18,7,3.88,""
2004-01-19,0,-1.83,""
2004-01-19,1,2.15,""
2004-01-19,1.5,2.91,""
2004-01-19,2,3.25,""
2004-01-19,2.5,3.34,""
2004-01-19,3,3.6,""
2004-01-19,4,3.68,""
2004-01-19,5,3.67,""
2004-01-19,6,3.78,""
2004-01-19,7,3.88,""
2004-01-20,0,-1.87,""
2004-01-20,1,2.12,""
2004-01-20,1.5,2.91,""
2004-01-20,2,3.23,""
2004-01-20,2.5,3.34,""
2004-01-20,3,3.6,""
2004-01-20,4,3.68,""
2004-01-20,5,3.67,""
2004-01-20,6,3.77,""
2004-01-20,7,3.88,""
2004-01-21,0,-1.53,""
2004-01-21,1,2.09,""
2004-01-21,1.5,2.9,""
2004-01-21,2,3.21,""
2004-01-21,2.5,3.33,""
2004-01-21,3,3.61,""
2004-01-21,4,3.68,""
2004-01-21,5,3.67,""
2004-01-21,6,3.77,""
2004-01-21,7,3.85,""
2004-01-22,0,-2.22,""
2004-01-22,1,2.08,""
2004-01-22,1.5,2.87,""
2004-01-22,2,3.21,""
2004-01-22,2.5,3.33,""
2004-01-22,3,3.61,""
2004-01-22,4,3.68,""
2004-01-22,5,3.67,""
2004-01-22,6,3.78,""
2004-01-22,7,3.85,""
2004-01-23,0,-2.2,""
2004-01-23,1,2.05,""
2004-01-23,1.5,2.85,""
2004-01-23,2,3.2,""
2004-01-23,2.5,3.33,""
2004-01-23,3,3.62,""
2004-01-23,4,3.69,""
2004-01-23,5,3.69,""
2004-01-23,6,3.82,""
2004-01-23,7,3.86,""
2004-01-24,0,-1.98,""
2004-01-24,1,2.02,""
2004-01-24,1.5,2.84,""
2004-01-24,2,3.2,""
2004-01-24,2.5,3.32,""
2004-01-24,3,3.62,""
2004-01-24,4,3.69,""
2004-01-24,5,3.68,""
2004-01-24,6,3.81,""
2004-01-24,7,3.87,""
2004-01-25,0,-2.27,""
2004-01-25,1,2.01,""
2004-01-25,1.5,2.83,""
2004-01-25,2,3.19,""
2004-01-25,2.5,3.31,""
2004-01-25,3,3.63,""
2004-01-25,4,3.69,""
2004-01-25,5,3.67,""
2004-01-25,6,3.78,""
2004-01-25,7,3.88,""
2004-01-26,0,-1.56,""
2004-01-26,1,1.97,""
2004-01-26,1.5,2.81,""
2004-01-26,2,3.18,""
2004-01-26,2.5,3.31,""
2004-01-26,3,3.63,""
2004-01-26,4,3.69,""
2004-01-26,5,3.67,""
2004-01-26,6,3.79,""
2004-01-26,7,3.88,""
2004-01-27,0,-1.26,""
2004-01-27,1,1.96,""
2004-01-27,1.5,2.78,""
2004-01-27,2,3.16,""
2004-01-27,2.5,3.3,""
2004-01-27,3,3.63,""
2004-01-27,4,3.69,""
2004-01-27,5,3.68,""
2004-01-27,6,3.8,""
2004-01-27,7,3.88,""
2004-01-28,0,-1.16,""
2004-01-28,1,1.95,""
2004-01-28,1.5,2.78,""
2004-01-28,2,3.14,""
2004-01-28,2.5,3.3,""
2004-01-28,3,3.63,""
2004-01-28,4,3.69,""
2004-01-28,5,3.67,""
2004-01-28,6,3.8,""
2004-01-28,7,3.9,""
2004-01-29,0,-1.83,""
2004-01-29,1,1.92,""
2004-01-29,1.5,2.76,""
2004-01-29,2,3.14,""
2004-01-29,2.5,3.29,""
2004-01-29,3,3.63,""
2004-01-29,4,3.69,""
2004-01-29,5,3.67,""
2004-01-29,6,3.78,""
2004-01-29,7,3.91,""
2004-01-30,0,-1.98,""
2004-01-30,1,1.9,""
2004-01-30,1.5,2.74,""
2004-01-30,2,3.14,""
2004-01-30,2.5,3.29,""
2004-01-30,3,3.63,""
2004-01-30,4,3.69,""
2004-01-30,5,3.67,""
2004-01-30,6,3.77,""
2004-01-30,7,3.89,""
2004-01-31,0,-1.85,""
2004-01-31,1,1.89,""
2004-01-31,1.5,2.72,""
2004-01-31,2,3.13,""
2004-01-31,2.5,3.29,""
2004-01-31,3,3.63,""
2004-01-31,4,3.69,""
2004-01-31,5,3.67,""
2004-01-31,6,3.77,""
2004-01-31,7,3.88,""
2004-02-01,0,-1.16,""
2004-02-01,1,1.85,""
2004-02-01,1.5,2.71,""
2004-02-01,2,3.12,""
2004-02-01,2.5,3.29,""
2004-02-01,3,3.61,""
2004-02-01,4,3.69,""
2004-02-01,5,3.67,""
2004-02-01,6,3.77,""
2004-02-01,7,3.88,""
2004-02-02,0,-0.75,""
2004-02-02,1,1.83,""
2004-02-02,1.5,2.69,""
2004-02-02,2,3.09,""
2004-02-02,2.5,3.29,""
2004-02-02,3,3.61,""
2004-02-02,4,3.69,""
2004-02-02,5,3.67,""
2004-02-02,6,3.78,""
2004-02-02,7,3.88,""
2004-02-03,0,-0.76,""
2004-02-03,1,1.83,""
2004-02-03,1.5,2.66,""
2004-02-03,2,3.08,""
2004-02-03,2.5,3.29,""
2004-02-03,3,3.61,""
2004-02-03,4,3.69,""
2004-02-03,5,3.67,""
2004-02-03,6,3.78,""
2004-02-03,7,3.88,""
2004-02-04,0,-2.44,""
2004-02-04,1,1.82,""
2004-02-04,1.5,2.65,""
2004-02-04,2,3.08,""
2004-02-04,2.5,3.29,""
2004-02-04,3,3.62,""
2004-02-04,4,3.69,""
2004-02-04,5,3.67,""
2004-02-04,6,3.8,""
2004-02-04,7,3.88,""
2004-02-05,0,-1.57,""
2004-02-05,1,1.83,""
2004-02-05,1.5,2.65,""
2004-02-05,2,3.08,""
2004-02-05,2.5,3.29,""
2004-02-05,3,3.62,""
2004-02-05,4,3.69,""
2004-02-05,5,3.67,""
2004-02-05,6,3.8,""
2004-02-05,7,3.88,""
2004-02-06,0,-0.31,""
2004-02-06,1,1.89,""
2004-02-06,1.5,2.7,""
2004-02-06,2,3.09,""
2004-02-06,2.5,3.29,""
2004-02-06,3,3.63,""
2004-02-06,4,3.69,""
2004-02-06,5,3.67,""
2004-02-06,6,3.8,""
2004-02-06,7,3.88,""
2004-02-07,0,-0.29,""
2004-02-07,1,1.9,""
2004-02-07,1.5,2.7,""
2004-02-07,2,3.08,""
2004-02-07,2.5,3.29,""
2004-02-07,3,3.63,""
2004-02-07,4,3.69,""
2004-02-07,5,3.67,""
2004-02-07,6,3.8,""
2004-02-07,7,3.88,""
2004-02-08,0,-0.29,""
2004-02-08,1,1.89,""
2004-02-08,1.5,2.68,""
2004-02-08,2,3.08,""
2004-02-08,2.5,3.28,""
2004-02-08,3,3.63,""
2004-02-08,4,3.69,""
2004-02-08,5,3.67,""
2004-02-08,6,3.8,""
2004-02-08,7,3.88,""
2004-02-09,0,-0.29,""
2004-02-09,1,1.87,""
2004-02-09,1.5,2.66,""
2004-02-09,2,3.08,""
2004-02-09,2.5,3.28,""
2004-02-09,3,3.62,""
2004-02-09,4,3.69,""
2004-02-09,5,3.67,""
2004-02-09,6,3.81,""
2004-02-09,7,3.88,""
2004-02-10,0,-0.29,""
2004-02-10,1,1.85,""
2004-02-10,1.5,2.65,""
2004-02-10,2,3.07,""
2004-02-10,2.5,3.27,""
2004-02-10,3,3.62,""
2004-02-10,4,3.69,""
2004-02-10,5,3.67,""
2004-02-10,6,3.81,""
2004-02-10,7,3.88,""
2004-02-11,0,-0.29,""
2004-02-11,1,1.83,""
2004-02-11,1.5,2.65,""
2004-02-11,2,3.06,""
2004-02-11,2.5,3.27,""
2004-02-11,3,3.62,""
2004-02-11,4,3.69,""
2004-02-11,5,3.67,""
2004-02-11,6,3.82,""
2004-02-11,7,3.88,""
2004-02-12,0,-0.29,""
2004-02-12,1,1.83,""
2004-02-12,1.5,2.64,""
2004-02-12,2,3.05,""
2004-02-12,2.5,3.26,""
2004-02-12,3,3.62,""
2004-02-12,4,3.69,""
2004-02-12,5,3.68,""
2004-02-12,6,3.81,""
2004-02-12,7,3.88,""
2004-02-13,0,-0.29,""
2004-02-13,1,1.83,""
2004-02-13,1.5,2.63,""
2004-02-13,2,3.03,""
2004-02-13,2.5,3.25,""
2004-02-13,3,3.62,""
2004-02-13,4,3.69,""
2004-02-13,5,3.68,""
2004-02-13,6,3.81,""
2004-02-13,7,3.88,""
2004-02-14,0,-0.3,""
2004-02-14,1,1.8,""
2004-02-14,1.5,2.6,""
2004-02-14,2,3.02,""
2004-02-14,2.5,3.24,""
2004-02-14,3,3.62,""
2004-02-14,4,3.7,""
2004-02-14,5,3.68,""
2004-02-14,6,3.82,""
2004-02-14,7,3.88,""
2004-02-15,0,-0.85,""
2004-02-15,1,1.78,""
2004-02-15,1.5,2.59,""
2004-02-15,2,3.02,""
2004-02-15,2.5,3.24,""
2004-02-15,3,3.62,""
2004-02-15,4,3.7,""
2004-02-15,5,3.68,""
2004-02-15,6,3.82,""
2004-02-15,7,3.88,""
2004-02-16,0,-1.39,""
2004-02-16,1,1.77,""
2004-02-16,1.5,2.59,""
2004-02-16,2,3.02,""
2004-02-16,2.5,3.23,""
2004-02-16,3,3.61,""
2004-02-16,4,3.7,""
2004-02-16,5,3.69,""
2004-02-16,6,3.83,""
2004-02-16,7,3.88,""
2004-02-17,0,-1.05,""
2004-02-17,1,1.76,""
2004-02-17,1.5,2.57,""
2004-02-17,2,3.01,""
2004-02-17,2.5,3.23,""
2004-02-17,3,3.61,""
2004-02-17,4,3.7,""
2004-02-17,5,3.7,""
2004-02-17,6,3.83,""
2004-02-17,7,3.88,""
2004-02-18,0,-0.86,""
2004-02-18,1,1.72,""
2004-02-18,1.5,2.54,""
2004-02-18,2,3,""
2004-02-18,2.5,3.23,""
2004-02-18,3,3.6,""
2004-02-18,4,3.7,""
2004-02-18,5,3.7,""
2004-02-18,6,3.83,""
2004-02-18,7,3.88,""
2004-02-19,0,-0.97,""
2004-02-19,1,1.71,""
2004-02-19,1.5,2.53,""
2004-02-19,2,2.97,""
2004-02-19,2.5,3.23,""
2004-02-19,3,3.59,""
2004-02-19,4,3.7,""
2004-02-19,5,3.7,""
2004-02-19,6,3.83,""
2004-02-19,7,3.88,""
2004-04-03,0,-0.12,""
2004-04-03,1,0.72,""
2004-04-03,1.5,1.46,""
2004-04-03,2,2.13,""
2004-04-03,2.5,2.66,""
2004-04-03,3,3.33,""
2004-04-03,4,3.66,""
2004-04-03,5,3.69,""
2004-04-03,6,3.84,""
2004-04-03,7,3.85,""
2004-04-04,0,0.04,""
2004-04-04,1,0.76,""
2004-04-04,1.5,1.47,""
2004-04-04,2,2.13,""
2004-04-04,2.5,2.66,""
2004-04-04,3,3.33,""
2004-04-04,4,3.68,""
2004-04-04,5,3.71,""
2004-04-04,6,3.84,""
2004-04-04,7,3.86,""
2004-04-05,0,-0.03,""
2004-04-05,1,0.81,""
2004-04-05,1.5,1.47,""
2004-04-05,2,2.13,""
2004-04-05,2.5,2.66,""
2004-04-05,3,3.32,""
2004-04-05,4,3.68,""
2004-04-05,5,3.71,""
2004-04-05,6,3.84,""
2004-04-05,7,3.87,""
2004-04-06,0,-0.04,""
2004-04-06,1,0.9,""
2004-04-06,1.5,1.47,""
2004-04-06,2,2.1,""
2004-04-06,2.5,2.63,""
2004-04-06,3,3.28,""
2004-04-06,4,3.65,""
2004-04-06,5,3.67,""
2004-04-06,6,3.8,""
2004-04-06,7,3.79,""
2004-04-07,0,-0.05,""
2004-04-07,1,1.13,""
2004-04-07,1.5,1.5,""
2004-04-07,2,2.12,""
2004-04-07,2.5,2.65,""
2004-04-07,3,3.3,""
2004-04-07,4,3.68,""
2004-04-07,5,3.71,""
2004-04-07,6,3.84,""
2004-04-07,7,3.86,""
2004-04-08,0,-0.14,""
2004-04-08,1,1.19,""
2004-04-08,1.5,1.49,""
2004-04-08,2,2.08,""
2004-04-08,2.5,2.61,""
2004-04-08,3,3.28,""
2004-04-08,4,3.68,""
2004-04-08,5,3.71,""
2004-04-08,6,3.85,""
2004-04-08,7,3.83,""
2004-04-09,0,0.02,""
2004-04-09,1,1.21,""
2004-04-09,1.5,1.51,""
2004-04-09,2,2.07,""
2004-04-09,2.5,2.6,""
2004-04-09,3,3.27,""
2004-04-09,4,3.67,""
2004-04-09,5,3.68,""
2004-04-09,6,3.86,""
2004-04-09,7,3.61,""
2004-04-10,0,-0.04,""
2004-04-10,1,1.35,""
2004-04-10,1.5,1.53,""
2004-04-10,2,2.07,""
2004-04-10,2.5,2.6,""
2004-04-10,3,3.27,""
2004-04-10,4,3.67,""
2004-04-10,5,3.67,""
2004-04-10,6,3.78,""
2004-04-10,7,3.57,""
2004-04-11,0,-0.01,""
2004-04-11,1,1.42,""
2004-04-11,1.5,1.57,""
2004-04-11,2,2.08,""
2004-04-11,2.5,2.6,""
2004-04-11,3,3.27,""
2004-04-11,4,3.68,""
2004-04-11,5,3.68,""
